Date,Bagalakote,Ballari,Belagavi,Bengaluru Rural,Bengaluru Urban,Bidar,Chamarajanagara,Chikkaballapura,Chikkamagaluru,Chitradurga,Dakshina Kannada,Davanagere,Dharwad,Gadag,Hassan,Haveri,Kalaburagi,Kodagu,Kolar,Koppal,Mandya,Mysuru,Raichur,Ramanagara,Shivamogga,Tumakuru,Udupi,Uttara Kannada,Vijayapura,Yadgiri,Others,Total
10-08-2021,35118,97491,78580,61173,1231097,24284,32562,43769,48968,36079,103835,50487,60583,26004,107651,21879,61683,33903,45865,35113,72457,174081,39898,24044,67384,118343,71040,53972,36172,27498,36,2921049
11-08-2021,35121,97504,78627,61199,1231474,24284,32577,43776,49033,36095,104257,50500,60600,26004,107826,21884,61687,33974,45901,35117,72492,174199,39900,24050,67431,118431,71170,54051,36174,27501,36,2922875
12-08-2021,35132,97507,78672,61243,1231795,24284,32599,43785,49140,36125,104732,50520,60609,26008,107949,21885,61691,34067,45925,35117,72538,174315,39902,24053,67481,118465,71361,54119,36176,27501,36,2924732
13-08-2021,35134,97509,78721,61257,1232220,24284,32621,43789,49191,36141,105122,50538,60617,26011,108062,21885,61694,34140,45952,35119,72573,174421,39904,24053,67537,118534,71476,54181,36177,27502,36,2926401
14-08-2021,35136,97511,78762,61271,1232597,24284,32638,43797,49244,36163,105533,50543,60620,26011,108159,21886,61697,34217,45970,35122,72612,174533,39905,24056,67597,118577,71645,54230,36179,27502,36,2928033
15-08-2021,35138,97516,78790,61288,1232902,24287,32648,43802,49289,36183,105844,50546,60635,26015,108246,21889,61700,34299,45993,35123,72644,174616,39909,24062,67638,118628,71822,54294,36180,27502,36,2929464
16-08-2021,35139,97519,78801,61298,1233172,24289,32659,43805,49311,36194,106128,50551,60642,26015,108300,21890,61706,34333,46014,35123,72662,174679,39909,24066,67683,118659,71929,54332,36182,27503,36,2930529
17-08-2021,35139,97524,78828,61328,1233512,24289,32666,43807,49370,36201,106416,50565,60647,26016,108366,21891,61710,34370,46031,35124,72680,174767,39909,24069,67734,118711,72051,54380,36184,27506,36,2931827
18-08-2021,35141,97526,78865,61339,1233839,24291,32673,43811,49417,36212,106684,50576,60657,26017,108473,21892,61721,34456,46052,35124,72705,174890,39914,24069,67779,118763,72148,54431,36185,27506,36,2933192
19-08-2021,35141,97530,78911,61350,1234157,24292,32679,43817,49449,36221,107010,50604,60664,26018,108567,21895,61727,34528,46072,35126,72735,174993,39918,24074,67826,118809,72310,54473,36186,27506,36,2934624
20-08-2021,35144,97531,78957,61357,1234509,24295,32679,43826,49494,36230,107351,50614,60668,26020,108668,21896,61730,34623,46092,35128,72760,175080,39922,24076,67879,118819,72486,54513,36187,27507,36,2936077
21-08-2021,35145,97533,79000,61362,1234769,24296,32685,43828,49511,36246,107671,50629,60673,26022,108769,21896,61732,34686,46109,35128,72786,175182,39922,24079,67929,118887,72663,54553,36193,27507,36,2937427
22-08-2021,35149,97538,79034,61374,1235036,24299,32693,43829,49561,36256,107957,50648,60677,26024,108844,21897,61732,34741,46117,35129,72805,175261,39923,24084,67953,118926,72795,54593,36195,27510,36,2938616
23-08-2021,35149,97542,79046,61384,1235306,24299,32698,43833,49603,36274,108193,50649,60677,26027,108959,21898,61749,34795,46124,35134,72837,175337,39923,24085,67961,118970,72932,54635,36197,27515,36,2939767
24-08-2021,35152,97543,79060,61397,1235601,24299,32705,43836,49652,36297,108466,50679,60680,26028,109028,21899,61761,34833,46131,35141,72857,175439,39927,24086,68020,119013,73060,54686,36198,27516,36,2941026
25-08-2021,35154,97546,79079,61410,1235910,24299,32711,43838,49680,36307,108683,50690,60691,26028,109123,21902,61771,34874,46148,35143,72895,175541,39928,24087,68062,119065,73190,54734,36201,27524,36,2942250
26-08-2021,35154,97551,79118,61419,1236229,24299,32722,43842,49701,36316,108952,50702,60703,26029,109213,21903,61776,34939,46163,35146,72922,175639,39928,24091,68106,119084,73303,54752,36201,27524,36,2943463
27-08-2021,35155,97556,79137,61432,1236615,24300,32727,43844,49726,36321,109200,50716,60709,26030,109330,21907,61783,35017,46177,35147,72948,175711,39928,24094,68168,119121,73409,54790,36205,27525,36,2944764
28-08-2021,35155,97561,79166,61447,1236925,24300,32734,43848,49761,36336,109407,50728,60716,26032,109433,21910,61785,35092,46192,35149,72969,175793,39928,24097,68210,119165,73555,54832,36206,27525,36,2945993
29-08-2021,35156,97564,79200,61456,1237286,24300,32747,43848,49787,36358,109609,50756,60722,26032,109505,21915,61790,35178,46246,35150,72983,175879,39929,24098,68269,119199,73651,54874,36207,27525,36,2947255
30-08-2021,35156,97568,79218,61462,1237550,24300,32756,43849,49801,36368,109802,50761,60728,26033,109579,21916,61791,35220,46284,35152,72993,175952,39929,24102,68307,119220,73749,54913,36207,27526,36,2948228
31-08-2021,35156,97568,79235,61480,1237837,24300,32761,43851,49826,36376,110026,50771,60737,26034,109635,21917,61794,35309,46339,35153,73004,176079,39929,24108,68343,119250,73899,54954,36211,27527,36,2949445
01-09-2021,35158,97574,79236,61489,1238196,24300,32770,43853,49874,36383,110217,50779,60745,26038,109716,21917,61799,35404,46371,35156,73024,176170,39929,24109,68354,119284,73990,54991,36215,27527,36,2950604
02-09-2021,35159,97581,79285,61504,1238515,24300,32783,43853,49900,36394,110481,50785,60762,26039,109792,21917,61802,35456,46403,35161,73053,176258,39931,24110,68386,119319,74101,55033,36217,27528,36,2951844
03-09-2021,35160,97589,79309,61523,1238834,24300,32788,43856,49934,36406,110713,50793,60771,26043,109873,21920,61805,35520,46412,35163,73073,176344,39931,24113,68421,119370,74251,55065,36217,27531,36,2953064
04-09-2021,35161,97591,79342,61528,1239123,24301,32798,43859,49966,36410,110875,50794,60776,26043,109935,21921,61812,35536,46429,35165,73090,176433,39931,24113,68477,119411,74348,55094,36218,27531,36,2954047
05-09-2021,35161,97593,79362,61535,1239481,24301,32800,43863,50002,36414,111058,50804,60781,26043,109983,21921,61816,35598,46459,35170,73115,176492,39931,24113,68525,119439,74478,55141,36218,27531,36,2955164
06-09-2021,35161,97599,79376,61547,1239724,24302,32803,43867,50032,36424,111316,50811,60787,26043,110045,21921,61824,35650,46471,35171,73126,176570,39932,24114,68562,119470,74531,55172,36219,27531,36,2956137
07-09-2021,35161,97602,79384,61555,1239972,24303,32810,43869,50081,36428,111543,50820,60787,26043,110070,21922,61827,35681,46481,35171,73138,176623,39934,24115,68582,119514,74605,55180,36219,27532,36,2956988
08-09-2021,35161,97608,79388,61567,1240310,24303,32818,43874,50132,36434,111743,50827,60792,26043,110121,21924,61834,35714,46493,35175,73158,176687,39937,24119,68637,119545,74738,55220,36220,27532,36,2958090
09-09-2021,35161,97613,79396,61572,1240653,24303,32820,43879,50200,36442,111919,50830,60799,26043,110202,21924,61841,35773,46505,35175,73173,176735,39943,24121,68676,119567,74864,55245,36221,27533,36,2959164
10-09-2021,35162,97619,79411,61586,1240963,24303,32826,43879,50237,36452,112060,50833,60804,26043,110263,21924,61848,35847,46507,35176,73187,176790,39944,24121,68708,119608,74960,55277,36224,27533,36,2960131
11-09-2021,35164,97627,79521,61603,1241425,24305,32838,43881,50290,36458,112346,50850,60814,26043,110310,21925,61856,35969,46517,35177,73210,176873,39948,24122,68762,119656,75136,55316,36224,27533,36,2961735
12-09-2021,35164,97633,79521,61609,1241639,24305,32844,43882,50325,36462,112461,50853,60814,26043,110361,21925,61856,36000,46523,35178,73214,176912,39948,24124,68783,119692,75211,55333,36224,27533,36,2962408
13-09-2021,35164,97635,79532,61617,1241870,24306,32847,43883,50333,36464,112548,50862,60815,26043,110371,21926,61859,36023,46532,35179,73224,176940,39949,24124,68791,119716,75268,55351,36225,27534,36,2962967
14-09-2021,35164,97639,79542,61632,1242332,24306,32854,43885,50383,36469,112650,50869,60819,26043,110452,21927,61860,36090,46544,35180,73239,177016,39949,24124,68816,119776,75357,55371,36225,27534,36,2964083
15-09-2021,35165,97646,79580,61646,1242640,24309,32861,43889,50446,36478,112836,50878,60825,26046,110516,21927,61866,36099,46563,35182,73265,177103,39949,24132,68860,119800,75470,55416,36228,27534,36,2965191
16-09-2021,35165,97650,79597,61661,1242950,24309,32865,43894,50483,36488,112960,50881,60834,26047,110564,21927,61871,36195,46577,35182,73296,177149,39952,24134,68887,119861,75564,55451,36228,27536,36,2966194
17-09-2021,35168,97659,79610,61667,1243213,24311,32875,43894,50508,36499,113093,50889,60841,26048,110604,21927,61875,36240,46596,35182,73314,177223,39953,24137,68924,119888,75650,55495,36228,27536,36,2967083
18-09-2021,35168,97662,79625,61676,1243480,24312,32879,43895,50544,36512,113190,50895,60843,26051,110638,21928,61878,36281,46598,35182,73327,177292,39953,24137,68952,119911,75732,55524,36229,27536,36,2967866
19-09-2021,35168,97665,79653,61681,1243693,24313,32884,43895,50579,36516,113292,50898,60848,26053,110675,21928,61881,36310,46621,35182,73332,177329,39953,24137,68959,119937,75795,55565,36229,27536,36,2968543
20-09-2021,35168,97667,79663,61692,1244052,24313,32888,43896,50589,36523,113406,50906,60854,26054,110698,21928,61885,36335,46631,35182,73345,177400,39953,24137,68976,119961,75868,55587,36232,27536,36,2969361
21-09-2021,35168,97667,79677,61715,1244364,24313,32895,43898,50620,36526,113514,50914,60858,26057,110744,21928,61888,36361,46645,35182,73363,177474,39954,24138,69028,119986,75916,55609,36234,27536,36,2970208
22-09-2021,35169,97670,79684,61732,1244674,24316,32900,43898,50646,36528,113620,50916,60861,26057,110791,21928,61893,36398,46660,35182,73381,177552,39954,24141,69050,120011,75985,55641,36234,27536,36,2971044
23-09-2021,35169,97678,79693,61756,1244959,24318,32908,43899,50669,36533,113728,50922,60866,26058,110809,21929,61895,36435,46668,35182,73400,177623,39954,24143,69063,120040,76054,55675,36235,27536,36,2971833
24-09-2021,35169,97679,79715,61773,1245235,24318,32914,43905,50696,36540,113855,50923,60872,26058,110828,21930,61896,36460,46690,35182,73409,177688,39955,24145,69084,120069,76122,55702,36235,27537,36,2972620
25-09-2021,35172,97680,79722,61797,1245490,24319,32918,43905,50748,36549,113954,50925,60874,26059,110843,21930,61896,36515,46721,35182,73421,177769,39956,24146,69105,120098,76162,55730,36236,27537,36,2973395
26-09-2021,35172,97680,79722,61797,1245490,24319,32918,43905,50748,36549,113954,50925,60874,26059,110843,21930,61896,36515,46721,35182,73421,177769,39956,24146,69105,120098,76162,55730,36236,27537,36,2973395
27-09-2021,35172,97683,79726,61811,1245671,24320,32922,43905,50767,36556,114037,50927,60874,26059,110861,21930,61897,36541,46732,35182,73429,177816,39957,24146,69123,120118,76186,55742,36236,27537,36,2973899
28-09-2021,35173,97685,79738,61827,1245900,24320,32927,43906,50784,36561,114133,50928,60881,26059,110888,21932,61897,36571,46737,35182,73451,177874,39957,24148,69137,120140,76225,55758,36236,27537,36,2974528
29-09-2021,35174,97686,79746,61837,1246139,24323,32929,43906,50788,36569,114208,50930,60886,26061,110909,21933,61899,36607,46750,35183,73461,177905,39957,24151,69151,120162,76231,55777,36236,27537,36,2975067
30-09-2021,35174,97692,79758,61846,1246430,24323,32933,43908,50851,36573,114302,50935,60893,26062,110966,21934,61901,36655,46757,35185,73503,177981,39957,24152,69176,120216,76308,55817,36237,27539,36,2976000
01-10-2021,35174,97694,79766,61866,1246651,24323,32938,43912,50876,36576,114388,50942,60897,26062,111005,21937,61901,36689,46765,35186,73509,178018,39957,24154,69191,120237,76331,55832,36240,27539,36,2976589
02-10-2021,35174,97696,79776,61874,1246896,24323,32944,43913,50896,36580,114488,50944,60900,26062,111049,21938,61901,36717,46772,35189,73522,178062,39958,24156,69213,120267,76356,55846,36240,27539,36,2977225
03-10-2021,35174,97699,79784,61879,1247092,24323,32949,43915,50909,36592,114564,50948,60909,26062,111094,21939,61901,36769,46785,35191,73530,178163,39958,24157,69224,120285,76389,55887,36241,27541,36,2977889
04-10-2021,35174,97701,79787,61881,1247258,24323,32950,43915,50925,36594,114609,50948,60909,26062,111127,21940,61902,36794,46796,35191,73541,178203,39959,24157,69236,120292,76395,55899,36241,27541,36,2978286
05-10-2021,35174,97708,79797,61887,1247459,24323,32953,43917,50973,36603,114664,50950,60914,26062,111150,21940,61903,36801,46801,35191,73552,178236,39960,24162,69241,120329,76414,55916,36251,27541,36,2978808
06-10-2021,35175,97714,79802,61896,1247664,24325,32955,43917,50980,36609,114707,50953,60918,26064,111200,21940,61903,36812,46804,35192,73570,178298,39961,24166,69262,120357,76430,55929,36251,27541,36,2979331
07-10-2021,35175,97719,79804,61903,1247830,24325,32956,43918,50994,36611,114750,50955,60920,26064,111235,21942,61905,36824,46817,35192,73585,178329,39962,24168,69270,120393,76447,55952,36251,27541,36,2979773
08-10-2021,35175,97724,79809,61909,1247970,24326,32957,43919,51006,36615,114789,50957,60926,26064,111262,21942,61906,36830,46821,35192,73588,178382,39962,24171,69281,120413,76470,55975,36252,27541,36,2980170
09-10-2021,35175,97725,79812,61913,1248157,24327,32960,43924,51009,36619,114816,50959,60931,26065,111305,21942,61906,36844,46825,35192,73599,178430,39962,24172,69290,120430,76491,56012,36252,27541,36,2980621
10-10-2021,35177,97729,79817,61918,1248313,24327,32962,43924,51020,36621,114854,50963,60938,26065,111337,21942,61906,36853,46829,35192,73610,178486,39963,24175,69301,120443,76509,56024,36252,27541,36,2981027
11-10-2021,35177,97732,79820,61925,1248459,24328,32964,43926,51020,36622,114892,50965,60940,26065,111375,21942,61906,36868,46836,35193,73620,178529,39965,24176,69306,120460,76524,56036,36252,27541,36,2981400
12-10-2021,35177,97733,79830,61931,1248604,24328,32964,43926,51027,36623,114919,50967,60944,26065,111396,21942,61906,36873,46837,35193,73628,178568,39965,24179,69312,120472,76541,56048,36257,27541,36,2981732
13-10-2021,35177,97733,79835,61933,1248744,24330,32968,43927,51041,36624,114954,50968,60946,26066,111422,21942,61906,36882,46845,35194,73637,178589,39967,24181,69321,120499,76557,56061,36263,27541,36,2982089
14-10-2021,35177,97737,79839,61940,1248892,24333,32972,43928,51046,36626,114994,50971,60947,26066,111437,21944,61906,36890,46846,35194,73642,178616,39968,24181,69325,120507,76564,56071,36263,27541,36,2982399
15-10-2021,35178,97737,79844,61948,1249124,24334,32974,43928,51054,36629,115030,50972,60949,26066,111453,21944,61906,36912,46855,35194,73658,178675,39968,24185,69329,120523,76578,56082,36263,27541,36,2982869
16-10-2021,35178,97737,79844,61953,1249245,24334,32975,43929,51063,36629,115064,50972,60949,26066,111469,21945,61907,36924,46862,35194,73665,178696,39969,24187,69334,120529,76588,56085,36263,27542,36,2983133
17-10-2021,35178,97738,79848,61958,1249418,24334,32976,43930,51066,36630,115086,50972,60953,26066,111481,21945,61908,36932,46867,35194,73669,178738,39970,24187,69339,120546,76600,56089,36263,27542,36,2983459
18-10-2021,35178,97739,79848,61961,1249501,24335,32978,43930,51069,36634,115108,50972,60953,26066,111494,21945,61910,36939,46872,35194,73675,178765,39970,24187,69352,120560,76603,56094,36263,27542,36,2983673
19-10-2021,35178,97740,79853,61963,1249662,24336,32979,43930,51077,36638,115132,50973,60955,26066,111517,21945,61910,36943,46877,35196,73679,178802,39971,24191,69364,120574,76615,56113,36264,27543,36,2984022
20-10-2021,35178,97742,79859,61969,1249915,24337,32984,43931,51081,36639,115161,50974,60957,26066,111536,21945,61912,36955,46881,35197,73689,178845,39971,24192,69373,120606,76630,56114,36265,27544,36,2984484
21-10-2021,35178,97743,79859,61971,1250125,24337,32986,43932,51084,36640,115194,50976,60958,26066,111569,21945,61913,36963,46883,35197,73695,178862,39971,24192,69385,120617,76639,56124,36265,27544,36,2984849
22-10-2021,35178,97746,79870,61975,1250320,24337,32990,43932,51087,36644,115218,50977,60963,26066,111590,21945,61913,36975,46889,35197,73696,178885,39972,24192,69400,120640,76653,56132,36265,27544,36,2985227
23-10-2021,35178,97752,79876,61977,1250513,24337,32994,43939,51091,36645,115252,50978,60964,26066,111613,21946,61917,36977,46893,35197,73700,178910,39972,24193,69402,120663,76665,56142,36265,27545,36,2985598
24-10-2021,35178,97754,79880,61982,1250707,24340,32995,43940,51098,36649,115286,50979,60966,26066,111638,21946,61917,36983,46898,35197,73705,178933,39972,24196,69414,120700,76669,56152,36265,27545,36,2985986
25-10-2021,35178,97754,79881,61984,1250844,24340,32997,43940,51104,36650,115316,50979,60968,26066,111658,21946,61920,36990,46905,35198,73709,178951,39972,24196,69417,120726,76673,56167,36266,27545,36,2986276
26-10-2021,35178,97757,79882,61988,1251013,24340,32997,43941,51108,36652,115339,50979,60968,26066,111676,21946,61920,36994,46905,35198,73713,178970,39972,24198,69419,120732,76682,56173,36266,27545,36,2986553
27-10-2021,35178,97759,79884,61991,1251155,24340,32997,43943,51112,36655,115367,50980,60969,26066,111694,21946,61920,37025,46906,35198,73718,178988,39973,24201,69421,120741,76684,56177,36266,27545,36,2986835
28-10-2021,35178,97760,79884,61994,1251390,24340,33000,43945,51116,36660,115398,50981,60969,26066,111718,21946,61921,37054,46906,35198,73728,179035,39973,24202,69430,120794,76692,56188,36266,27545,36,2987313
29-10-2021,35178,97762,79885,61999,1251569,24340,33000,43946,51121,36662,115433,50983,60969,26066,111746,21946,61922,37075,46911,35198,73737,179090,39973,24203,69432,120800,76702,56198,36267,27545,36,2987694
30-10-2021,35178,97763,79894,62002,1251735,24340,33001,43949,51123,36663,115454,50987,60970,26066,111759,21946,61923,37084,46914,35198,73745,179134,39973,24204,69441,120819,76716,56212,36267,27545,36,2988041
31-10-2021,35178,97763,79900,62005,1251872,24340,33001,43951,51126,36666,115478,50989,60970,26066,111785,21947,61926,37095,46916,35198,73753,179167,39973,24204,69444,120836,76718,56218,36267,27545,36,2988333
01-11-2021,35177,97732,79820,61925,1248459,24328,32964,43926,51020,36622,114892,50965,60940,26065,111375,21942,61906,36868,46836,35193,73620,178529,39965,24176,69306,120460,76524,56036,36252,27541,36,2981400
02-11-2021,35178,97767,79909,62007,1252106,24340,33001,43953,51130,36670,115508,50990,60974,26066,111800,21947,61929,37110,46917,35198,73766,179214,39973,24204,69446,120849,76728,56231,36268,27545,36,2988760
03-11-2021,35178,97767,79914,62012,1252257,24340,33001,43953,51134,36671,115520,50990,60975,26066,111808,21947,61929,37115,46917,35198,73772,179233,39974,24205,69447,120860,76739,56243,36268,27545,36,2989014
04-11-2021,35178,97767,79916,62013,1252414,24341,33002,43953,51134,36673,115536,50990,60981,26066,111815,21947,61931,37124,46922,35198,73776,179246,39974,24206,69453,120875,76745,56247,36271,27545,36,2989275
05-11-2021,35180,97767,79919,62016,1252532,24341,33002,43957,51136,36676,115546,50990,60984,26066,111818,21947,61931,37129,46925,35198,73781,179271,39975,24206,69454,120880,76752,56258,36271,27545,36,2989489
06-11-2021,35180,97767,79920,62018,1252680,24342,33004,43957,51137,36679,115561,50991,60984,26066,111822,21947,61931,37130,46931,35198,73788,179280,39975,24206,69457,120887,76762,56261,36271,27545,36,2989713
07-11-2021,35180,97767,79922,62018,1252831,24342,33004,43959,51140,36679,115572,50992,60990,26066,111834,21947,61931,37134,46933,35198,73793,179297,39975,24206,69459,120891,76767,56273,36271,27545,36,2989952
08-11-2021,35180,97771,79922,62021,1252990,24342,33008,43959,51144,36684,115582,50992,60997,26066,111858,21947,61934,37142,46944,35198,73799,179312,39977,24208,69460,120897,76772,56277,36271,27545,36,2990235
09-11-2021,35180,97774,79923,62027,1253177,24342,33008,43960,51145,36686,115603,50992,61000,26066,111868,21947,61938,37142,46956,35198,73804,179330,39978,24210,69460,120903,76776,56282,36272,27545,36,2990528
10-11-2021,35180,97779,79929,62038,1253353,24342,33010,43961,51159,36687,115616,50992,61000,26066,111897,21947,61940,37149,46960,35198,73812,179345,39978,24211,69471,120911,76778,56292,36273,27546,36,2990856
